transaction_id,customer_id,merchant_id,amount,is_fraudulent,card_type,location,purchase_category,customer_age,transaction_description,transaction_time_numeric
5698,1008,2070,1576.94,0,2,16,0,39,2070,1672536897
5699,1089,2090,9001.69,0,0,39,5,57,2090,1672536898
5700,1038,2015,7171.79,0,3,7,3,43,2015,1672536899
5701,1027,2075,1532.02,0,3,15,1,40,2075,1672536900
5702,1097,2061,6733.54,1,1,50,4,66,2061,1672536901
5703,1070,2034,8493.0,0,3,28,5,50,2034,1672536902
5704,1005,2084,7313.59,1,1,45,2,42,2084,1672536903
5705,1046,2004,2245.82,1,2,39,4,44,2004,1672536904
5706,1058,2005,8978.14,0,1,40,1,61,2005,1672536905
5707,1014,2044,4616.26,1,0,32,2,51,2044,1672536906
5708,1079,2054,6004.87,1,1,22,2,64,2054,1672536907
5709,1087,2034,8562.82,0,1,17,0,24,2034,1672536908
5710,1095,2026,5288.27,0,1,34,0,35,2026,1672536909
5711,1072,2043,3260.41,1,1,15,1,21,2043,1672536910
5712,1029,2098,9379.58,1,1,40,1,67,2098,1672536911
5713,1096,2008,7365.47,0,1,14,2,33,2008,1672536912
5714,1083,2018,7006.17,0,3,32,2,35,2018,1672536913
5715,1072,2027,4066.55,0,3,32,4,52,2027,1672536914
5716,1050,2071,8957.57,0,3,31,0,34,2071,1672536915
5717,1031,2094,4935.15,1,2,9,1,39,2094,1672536916
5718,1066,2043,958.77,1,0,48,3,35,2043,1672536917
5719,1090,2097,444.05,1,2,50,5,38,2097,1672536918
5720,1037,2085,7557.62,1,1,29,0,33,2085,1672536919
5721,1089,2008,7236.28,0,0,48,1,44,2008,1672536920
5722,1086,2031,8256.96,1,2,8,4,47,2031,1672536921
5723,1007,2064,1678.81,1,0,24,0,54,2064,1672536922
5724,1049,2010,6351.69,1,2,17,2,70,2010,1672536923
5725,1050,2073,9343.98,0,3,10,0,30,2073,1672536924
5726,1054,2079,5231.24,0,1,11,2,59,2079,1672536925
5727,1088,2090,8564.44,1,1,17,0,66,2090,1672536926
5728,1041,2098,8134.05,1,1,8,4,29,2098,1672536927
5729,1071,2005,2481.15,1,3,11,0,44,2005,1672536928
5730,1007,2045,759.85,0,0,21,4,30,2045,1672536929
5731,1002,2010,1283.08,0,1,49,1,31,2010,1672536930
5732,1096,2054,6070.92,0,1,1,0,34,2054,1672536931
5733,1033,2077,9565.66,0,0,46,4,40,2077,1672536932
5734,1026,2095,1176.62,1,3,14,1,61,2095,1672536933
5735,1080,2079,9183.03,0,3,34,4,46,2079,1672536934
5736,1100,2011,6950.99,1,0,44,1,21,2011,1672536935
5737,1057,2071,3529.91,1,1,14,2,50,2071,1672536936
5738,1029,2062,5938.27,1,2,18,1,60,2062,1672536937
5739,1082,2017,5799.76,0,1,49,3,22,2017,1672536938
5740,1091,2035,5337.08,1,1,7,5,22,2035,1672536939
5741,1091,2093,2477.03,0,3,12,0,48,2093,1672536940
5742,1083,2006,6930.86,0,0,19,4,40,2006,1672536941
5743,1048,2014,3505.94,1,0,31,3,55,2014,1672536942
5744,1097,2005,4979.81,0,1,9,2,42,2005,1672536943
5745,1076,2064,7346.9,0,1,12,2,44,2064,1672536944
5746,1070,2065,176.2,0,1,15,4,69,2065,1672536945
5747,1095,2029,7164.74,1,3,30,4,23,2029,1672536946
5748,1078,2084,7321.52,1,0,10,1,63,2084,1672536947
5749,1026,2045,7017.94,0,3,3,2,36,2045,1672536948
5750,1100,2056,3774.94,0,0,29,1,37,2056,1672536949
5751,1093,2062,6962.35,0,1,20,1,60,2062,1672536950
5752,1025,2039,8221.53,0,1,5,5,45,2039,1672536951
5753,1038,2030,5343.33,1,3,39,3,42,2030,1672536952
5754,1058,2003,7639.56,0,2,31,5,41,2003,1672536953
5755,1023,2008,6120.24,1,0,23,4,51,2008,1672536954
5756,1088,2004,3545.48,0,3,14,0,60,2004,1672536955
5757,1010,2100,8296.04,1,3,31,1,35,2100,1672536956
5758,1024,2026,1392.27,0,0,4,1,55,2026,1672536957
5759,1023,2069,4487.69,1,0,44,3,21,2069,1672536958
5760,1095,2078,3087.4,1,0,4,2,51,2078,1672536959
5761,1066,2049,5077.23,1,0,28,1,62,2049,1672536960
5762,1016,2088,5659.39,1,0,16,0,56,2088,1672536961
5763,1049,2088,9524.72,1,3,11,3,69,2088,1672536962
5764,1006,2095,3440.85,0,0,16,3,63,2095,1672536963
5765,1055,2003,2242.92,0,1,39,1,40,2003,1672536964
5766,1036,2071,2735.56,0,0,39,2,48,2071,1672536965
5767,1072,2062,4357.2,0,2,36,5,25,2062,1672536966
5768,1034,2007,6368.25,0,0,43,1,21,2007,1672536967
5769,1017,2050,7642.32,0,1,41,0,48,2050,1672536968
5770,1021,2099,7384.36,0,2,36,1,20,2099,1672536969
5771,1075,2049,8867.08,1,1,32,0,42,2049,1672536970
5772,1033,2090,5797.52,0,0,30,3,25,2090,1672536971
5773,1001,2017,6082.22,1,0,14,4,24,2017,1672536972
5774,1043,2056,4456.07,0,0,15,5,34,2056,1672536973
5775,1060,2090,6277.74,1,0,24,4,18,2090,1672536974
5776,1091,2055,1435.77,1,0,11,1,29,2055,1672536975
5777,1020,2071,6177.25,0,0,7,3,28,2071,1672536976
5778,1006,2018,4236.28,1,1,1,5,60,2018,1672536977
5779,1020,2015,9884.74,1,1,34,1,31,2015,1672536978
5780,1042,2057,3052.08,1,1,22,4,70,2057,1672536979
5781,1077,2016,7647.05,1,2,34,4,58,2016,1672536980
5782,1007,2079,5745.2,1,2,13,3,39,2079,1672536981
5783,1100,2048,3969.61,1,0,41,1,55,2048,1672536982
5784,1081,2046,225.72,0,0,30,1,44,2046,1672536983
5785,1079,2025,48.43,1,2,24,4,18,2025,1672536984
5786,1085,2044,7820.65,1,3,23,0,42,2044,1672536985
5787,1039,2056,4578.27,1,0,44,4,40,2056,1672536986
5788,1063,2008,6863.16,1,3,35,0,51,2008,1672536987
5789,1074,2031,4985.32,0,0,12,1,39,2031,1672536988
5790,1071,2030,5595.91,0,2,27,0,40,2030,1672536989
5791,1046,2012,6858.98,0,3,15,5,29,2012,1672536990
5792,1010,2076,8507.58,0,1,11,4,29,2076,1672536991
5793,1091,2002,2849.42,1,2,6,1,66,2002,1672536992
5794,1041,2030,2765.24,0,1,34,3,55,2030,1672536993
5795,1068,2053,9536.55,0,1,39,2,68,2053,1672536994
5796,1029,2096,1943.48,0,2,18,0,69,2096,1672536995
5797,1024,2097,6086.54,1,2,50,2,41,2097,1672536996
5798,1067,2069,5045.64,1,1,50,5,19,2069,1672536997
5799,1009,2073,3029.67,0,1,24,2,56,2073,1672536998
5800,1065,2006,4115.43,1,0,7,2,60,2006,1672536999
5801,1021,2002,2432.89,1,1,47,5,37,2002,1672537000
5802,1054,2093,8390.57,1,3,4,2,36,2093,1672537001
5803,1070,2032,5194.69,1,0,36,0,31,2032,1672537002
5804,1069,2008,6302.84,0,2,34,1,45,2008,1672537003
5805,1052,2010,2070.52,0,1,23,4,19,2010,1672537004
5806,1012,2008,7333.43,1,1,49,1,69,2008,1672537005
5807,1045,2017,5368.98,1,3,33,4,65,2017,1672537006
5808,1029,2057,5336.85,0,2,37,2,35,2057,1672537007
5809,1028,2024,9972.44,1,1,46,1,52,2024,1672537008
5810,1085,2037,2936.74,0,1,45,0,50,2037,1672537009
5811,1043,2006,5846.96,0,3,38,5,69,2006,1672537010
5812,1043,2041,289.26,0,2,34,3,36,2041,1672537011
5813,1047,2045,2907.26,0,1,46,4,52,2045,1672537012
5814,1038,2078,108.66,0,1,43,0,60,2078,1672537013
5815,1028,2084,6053.23,0,0,6,0,62,2084,1672537014
5816,1097,2032,6632.18,1,0,34,1,63,2032,1672537015
5817,1080,2038,5152.55,0,2,8,2,61,2038,1672537016
5818,1068,2017,3951.04,0,0,7,3,43,2017,1672537017
5819,1061,2078,109.03,0,2,39,4,64,2078,1672537018
5820,1072,2051,9648.88,0,0,40,1,66,2051,1672537019
5821,1097,2062,1191.49,0,3,18,2,22,2062,1672537020
5822,1084,2085,8877.42,0,3,12,2,52,2085,1672537021
5823,1002,2016,323.68,1,1,36,5,24,2016,1672537022
5824,1015,2085,3990.73,1,1,8,0,49,2085,1672537023
5825,1086,2010,9612.18,1,3,32,3,36,2010,1672537024
5826,1045,2010,400.45,1,1,46,0,38,2010,1672537025
5827,1058,2033,4008.15,0,0,36,4,46,2033,1672537026
5828,1031,2070,5533.24,1,2,16,3,65,2070,1672537027
5829,1083,2027,9018.3,1,1,19,5,38,2027,1672537028
5830,1079,2064,190.6,1,1,9,5,46,2064,1672537029
5831,1080,2091,5448.2,0,1,50,4,43,2091,1672537030
5832,1032,2095,2712.89,1,0,42,5,51,2095,1672537031
5833,1006,2046,8337.3,1,2,1,0,26,2046,1672537032
5834,1088,2029,3592.11,0,0,27,5,45,2029,1672537033
5835,1042,2057,1052.7,1,1,17,2,59,2057,1672537034
5836,1049,2092,2222.18,0,3,13,2,31,2092,1672537035
5837,1015,2039,5567.26,1,1,13,0,68,2039,1672537036
5838,1050,2047,5400.84,1,0,43,0,45,2047,1672537037
5839,1033,2100,5559.89,0,3,38,4,56,2100,1672537038
5840,1070,2071,8750.59,0,3,48,0,62,2071,1672537039
5841,1093,2038,8046.93,0,1,42,3,61,2038,1672537040
5842,1037,2084,3305.5,0,2,21,3,18,2084,1672537041
5843,1004,2032,3058.16,1,1,22,4,58,2032,1672537042
5844,1067,2068,8149.89,1,0,13,0,20,2068,1672537043
5845,1099,2035,5515.14,0,3,20,1,50,2035,1672537044
5846,1048,2041,6192.36,1,1,13,4,55,2041,1672537045
5847,1066,2090,7371.56,1,2,13,0,60,2090,1672537046
5848,1066,2070,2626.5,0,0,19,5,48,2070,1672537047
5849,1058,2065,8547.56,0,2,37,3,32,2065,1672537048
5850,1063,2014,9948.49,1,0,44,0,59,2014,1672537049
5851,1006,2007,5537.79,0,3,30,5,68,2007,1672537050
5852,1038,2045,4165.78,0,3,46,2,21,2045,1672537051
5853,1084,2053,8656.28,0,1,7,3,32,2053,1672537052
5854,1025,2091,155.54,1,3,50,1,45,2091,1672537053
5855,1042,2080,9255.29,1,0,39,0,40,2080,1672537054
5856,1066,2063,4476.31,1,1,29,3,57,2063,1672537055
5857,1011,2036,3711.87,1,1,9,4,62,2036,1672537056
5858,1013,2011,137.13,0,3,41,0,66,2011,1672537057
5859,1022,2027,16.31,1,1,1,3,20,2027,1672537058
5860,1099,2018,468.78,1,2,18,4,47,2018,1672537059
5861,1069,2067,3455.69,0,2,4,3,47,2067,1672537060
5862,1069,2030,3909.87,0,3,37,2,35,2030,1672537061
5863,1001,2040,6791.46,0,1,44,0,45,2040,1672537062
5864,1081,2095,1027.21,1,3,14,3,46,2095,1672537063
5865,1009,2071,8887.16,1,3,12,5,69,2071,1672537064
5866,1027,2027,7787.76,0,3,19,3,34,2027,1672537065
5867,1086,2016,3565.35,0,2,10,5,31,2016,1672537066
5868,1081,2048,2041.02,1,2,18,0,30,2048,1672537067
5869,1100,2093,9112.49,1,0,50,1,37,2093,1672537068
5870,1028,2019,9503.65,0,3,13,5,18,2019,1672537069
5871,1088,2005,3880.15,1,2,41,3,54,2005,1672537070
5872,1055,2031,979.94,1,2,50,4,63,2031,1672537071
5873,1014,2090,2617.98,1,1,3,4,61,2090,1672537072
5874,1027,2057,5657.68,0,0,2,4,47,2057,1672537073
5875,1069,2084,8256.43,0,2,40,2,21,2084,1672537074
5876,1090,2098,9787.69,0,2,42,3,38,2098,1672537075
5877,1095,2059,6653.01,1,1,6,1,39,2059,1672537076
5878,1100,2015,8973.05,0,2,44,0,39,2015,1672537077
5879,1056,2003,2948.96,0,0,48,2,68,2003,1672537078
5880,1083,2064,4493.77,0,0,49,5,19,2064,1672537079
5881,1010,2005,527.35,1,3,30,0,25,2005,1672537080
5882,1096,2035,7614.09,1,3,15,0,62,2035,1672537081
5883,1088,2036,9140.67,0,3,8,2,61,2036,1672537082
5884,1020,2076,9123.54,1,1,25,1,70,2076,1672537083
5885,1004,2050,6539.74,0,0,13,1,30,2050,1672537084
5886,1059,2039,5312.89,1,3,15,3,31,2039,1672537085
5887,1092,2011,1628.33,0,3,9,2,30,2011,1672537086
5888,1043,2008,8783.09,0,2,19,5,70,2008,1672537087
5889,1005,2036,8038.42,1,0,42,5,67,2036,1672537088
5890,1012,2079,321.99,1,1,15,5,36,2079,1672537089
5891,1010,2050,6313.92,1,0,1,3,32,2050,1672537090
5892,1007,2064,2048.41,1,3,43,4,65,2064,1672537091
5893,1023,2003,3729.89,1,2,34,1,23,2003,1672537092
5894,1033,2049,6882.44,0,3,42,1,67,2049,1672537093
5895,1072,2050,485.58,1,3,43,3,48,2050,1672537094
5896,1010,2057,2721.12,1,2,32,0,64,2057,1672537095
5897,1074,2006,2963.31,0,1,49,1,26,2006,1672537096
5898,1030,2029,9497.44,1,3,11,5,61,2029,1672537097
5899,1034,2027,2528.13,0,0,20,4,49,2027,1672537098
5900,1053,2049,6018.52,0,1,17,5,62,2049,1672537099
5901,1050,2024,9382.04,1,0,31,1,36,2024,1672537100
5902,1058,2085,3940.01,1,0,33,1,57,2085,1672537101
5903,1081,2056,2749.84,0,3,16,2,45,2056,1672537102
5904,1052,2069,3436.01,1,3,37,1,62,2069,1672537103
5905,1056,2007,4225.18,1,2,48,3,32,2007,1672537104
5906,1041,2085,9024.85,1,3,2,3,24,2085,1672537105
5907,1003,2040,4014.68,1,2,32,3,50,2040,1672537106
5908,1050,2005,9166.29,1,2,8,5,50,2005,1672537107
5909,1087,2070,1656.7,0,3,9,0,40,2070,1672537108
5910,1016,2098,9400.59,1,0,6,3,33,2098,1672537109
5911,1069,2045,3784.52,1,1,11,3,65,2045,1672537110
5912,1001,2004,7876.1,1,1,24,5,34,2004,1672537111
5913,1083,2078,1269.2,0,1,32,4,19,2078,1672537112
5914,1093,2097,3242.84,1,0,40,1,66,2097,1672537113
5915,1080,2044,3448.49,1,2,35,5,27,2044,1672537114
5916,1009,2034,5977.59,1,2,38,4,43,2034,1672537115
5917,1097,2097,8723.7,1,0,28,2,25,2097,1672537116
5918,1096,2076,1377.9,1,2,39,0,70,2076,1672537117
5919,1075,2028,9325.06,0,2,5,3,61,2028,1672537118
5920,1006,2097,7683.5,0,1,4,0,21,2097,1672537119
5921,1090,2004,1850.53,0,0,10,1,25,2004,1672537120
5922,1010,2044,8552.53,0,0,20,3,39,2044,1672537121
5923,1046,2093,1257.59,0,2,8,3,65,2093,1672537122
5924,1065,2080,89.06,0,0,37,2,51,2080,1672537123
5925,1014,2056,2366.76,1,1,33,2,38,2056,1672537124
5926,1038,2055,9319.38,1,2,43,2,27,2055,1672537125
5927,1088,2094,6478.69,1,1,12,1,42,2094,1672537126
5928,1039,2095,2956.0,1,1,31,1,31,2095,1672537127
5929,1078,2097,7933.35,1,2,49,0,28,2097,1672537128
5930,1012,2008,2593.61,0,0,11,2,31,2008,1672537129
5931,1037,2014,3079.96,0,0,18,2,23,2014,1672537130
5932,1098,2071,9008.66,1,3,19,5,20,2071,1672537131
5933,1057,2050,3042.7,0,2,42,2,46,2050,1672537132
5934,1049,2093,2892.85,0,3,40,0,62,2093,1672537133
5935,1051,2087,7856.82,1,2,24,1,68,2087,1672537134
5936,1085,2037,3729.93,1,1,12,0,51,2037,1672537135
5937,1004,2069,2236.14,1,1,3,4,63,2069,1672537136
5938,1061,2060,4376.36,0,2,29,2,58,2060,1672537137
5939,1021,2055,1715.52,1,3,25,3,39,2055,1672537138
5940,1069,2074,8482.55,1,1,37,4,48,2074,1672537139
5941,1029,2093,8179.63,0,2,38,2,48,2093,1672537140
5942,1018,2073,5348.43,1,3,41,1,50,2073,1672537141
5943,1096,2099,3132.27,1,1,5,0,62,2099,1672537142
5944,1051,2067,4896.1,0,2,23,4,53,2067,1672537143
5945,1070,2034,827.54,1,0,10,2,36,2034,1672537144
5946,1038,2021,1380.43,0,3,35,2,44,2021,1672537145
5947,1082,2049,3336.84,0,0,14,1,27,2049,1672537146
5948,1019,2060,3483.5,0,0,6,2,20,2060,1672537147
5949,1039,2096,1025.26,0,2,6,2,41,2096,1672537148
5950,1087,2031,7018.15,0,2,50,0,36,2031,1672537149
5951,1094,2017,8619.91,0,1,37,3,26,2017,1672537150
5952,1083,2002,5963.36,0,1,30,4,19,2002,1672537151
5953,1048,2036,43.21,0,2,32,0,65,2036,1672537152
5954,1002,2088,2498.88,0,0,33,5,62,2088,1672537153
5955,1071,2036,1285.98,0,0,37,0,23,2036,1672537154
5956,1072,2011,1856.5,1,2,23,4,23,2011,1672537155
5957,1019,2032,923.13,0,1,7,2,51,2032,1672537156
5958,1016,2099,8690.53,1,2,28,1,44,2099,1672537157
5959,1006,2070,9293.66,0,1,26,2,43,2070,1672537158
5960,1001,2038,7793.54,0,1,23,5,50,2038,1672537159
5961,1074,2044,2375.92,0,1,4,1,29,2044,1672537160
5962,1077,2074,7790.22,1,2,7,1,48,2074,1672537161
5963,1051,2051,1440.43,1,0,35,0,28,2051,1672537162
5964,1069,2005,9699.41,0,3,4,5,43,2005,1672537163
5965,1071,2079,4951.59,1,2,4,4,32,2079,1672537164
5966,1011,2036,4261.73,0,1,24,2,65,2036,1672537165
5967,1040,2047,2714.29,0,1,18,2,37,2047,1672537166
5968,1027,2035,6428.96,0,2,19,3,20,2035,1672537167
5969,1096,2085,7317.75,0,1,2,0,23,2085,1672537168
5970,1095,2033,6178.68,1,1,49,4,67,2033,1672537169
5971,1093,2084,5561.29,0,0,10,1,50,2084,1672537170
5972,1045,2099,7126.53,0,1,30,2,52,2099,1672537171
5973,1028,2078,3219.08,1,1,29,4,23,2078,1672537172
5974,1053,2002,3253.99,1,3,25,3,36,2002,1672537173
5975,1083,2016,1817.64,0,3,4,5,54,2016,1672537174
5976,1066,2040,6689.25,1,0,8,5,46,2040,1672537175
5977,1019,2073,1711.41,1,3,43,3,69,2073,1672537176
5978,1021,2085,8418.56,1,1,9,3,63,2085,1672537177
5979,1024,2042,1408.03,0,1,15,3,46,2042,1672537178
5980,1029,2034,8593.58,0,2,7,4,64,2034,1672537179
5981,1079,2023,1023.02,1,1,25,5,34,2023,1672537180
5982,1033,2057,1165.41,1,1,9,5,24,2057,1672537181
5983,1025,2060,5028.55,0,0,22,1,53,2060,1672537182
5984,1015,2003,4897.64,1,2,31,0,22,2003,1672537183
5985,1024,2057,6153.33,0,0,24,4,70,2057,1672537184
5986,1086,2002,4491.78,1,3,6,0,50,2002,1672537185
5987,1073,2060,556.84,1,0,2,3,62,2060,1672537186
5988,1007,2005,9163.21,1,1,3,2,26,2005,1672537187
5989,1097,2046,5295.64,1,2,2,3,47,2046,1672537188
5990,1071,2062,6370.95,1,3,14,4,23,2062,1672537189
5991,1060,2082,3639.1,1,3,25,5,59,2082,1672537190
5992,1083,2072,5996.87,1,2,27,3,40,2072,1672537191
5993,1071,2028,2590.68,1,3,49,5,68,2028,1672537192
5994,1010,2053,4546.54,1,0,35,0,65,2053,1672537193
5995,1038,2008,2699.76,1,3,23,3,24,2008,1672537194
5996,1086,2075,2310.91,1,0,31,0,67,2075,1672537195
5997,1009,2011,3667.55,1,3,20,3,30,2011,1672537196
5998,1033,2036,2156.09,1,3,16,4,66,2036,1672537197
5999,1013,2079,7726.05,0,1,38,5,25,2079,1672537198
6000,1026,2071,2982.66,1,3,50,3,55,2071,1672537199
6001,1093,2041,8739.71,1,3,31,0,35,2041,1672537200
6002,1075,2009,7320.68,0,2,42,1,51,2009,1672537201
6003,1063,2057,8533.22,1,0,16,1,28,2057,1672537202
6004,1043,2024,2965.01,0,2,36,0,65,2024,1672537203
6005,1046,2034,8334.34,0,2,18,1,52,2034,1672537204
6006,1017,2099,8442.6,1,1,29,3,53,2099,1672537205
6007,1086,2036,1199.63,0,3,41,5,66,2036,1672537206
6008,1084,2034,5810.0,1,2,6,2,26,2034,1672537207
6009,1031,2064,7026.26,1,1,48,4,47,2064,1672537208
6010,1013,2017,9800.02,1,0,45,5,44,2017,1672537209
6011,1037,2030,4600.03,0,1,35,1,62,2030,1672537210
6012,1080,2081,2606.98,0,3,18,1,32,2081,1672537211
6013,1009,2023,8475.58,1,0,24,0,35,2023,1672537212
6014,1025,2019,6034.32,0,1,33,1,31,2019,1672537213
6015,1041,2080,376.1,1,2,5,3,68,2080,1672537214
6016,1063,2084,2321.37,0,0,25,4,56,2084,1672537215
6017,1058,2007,5110.35,1,0,15,4,34,2007,1672537216
6018,1043,2030,312.55,0,3,4,5,45,2030,1672537217
6019,1079,2015,1960.4,0,3,12,2,32,2015,1672537218
6020,1085,2084,5303.21,1,2,7,3,41,2084,1672537219
6021,1040,2005,4218.64,0,0,12,0,46,2005,1672537220
6022,1089,2024,8739.73,0,2,38,5,64,2024,1672537221
6023,1075,2088,695.79,1,3,5,2,24,2088,1672537222
6024,1020,2065,2018.38,1,3,35,1,52,2065,1672537223
6025,1073,2057,8256.73,0,3,11,2,69,2057,1672537224
6026,1073,2075,5216.44,0,3,13,0,62,2075,1672537225
6027,1047,2041,6012.75,0,0,27,1,69,2041,1672537226
6028,1041,2006,1830.38,0,0,13,0,51,2006,1672537227
6029,1055,2071,9364.03,1,0,31,5,43,2071,1672537228
6030,1022,2092,5134.67,1,1,9,4,58,2092,1672537229
6031,1001,2030,5065.22,1,1,22,3,52,2030,1672537230
6032,1041,2008,8897.35,1,2,8,0,66,2008,1672537231
6033,1032,2092,8122.73,1,3,6,3,30,2092,1672537232
6034,1029,2034,5572.6,1,2,9,2,38,2034,1672537233
6035,1092,2033,3532.74,0,1,39,4,35,2033,1672537234
6036,1095,2003,1749.14,0,3,43,2,48,2003,1672537235
6037,1083,2087,5437.62,0,3,34,4,32,2087,1672537236
6038,1056,2046,1971.03,0,3,3,5,47,2046,1672537237
6039,1036,2070,2859.56,0,1,48,3,36,2070,1672537238
6040,1047,2092,5552.97,1,0,14,1,39,2092,1672537239
6041,1018,2006,1847.71,1,2,49,3,47,2006,1672537240
6042,1087,2077,6845.87,1,3,47,5,25,2077,1672537241
6043,1094,2031,3141.47,1,1,6,5,37,2031,1672537242
6044,1043,2045,1231.05,0,0,4,4,62,2045,1672537243
6045,1062,2014,6918.18,0,1,10,2,68,2014,1672537244
6046,1060,2010,4091.85,0,3,25,3,46,2010,1672537245
6047,1058,2065,8319.01,1,1,10,0,29,2065,1672537246
6048,1046,2057,2134.94,0,2,15,1,46,2057,1672537247
6049,1100,2015,3281.1,0,3,29,4,34,2015,1672537248
6050,1040,2066,2272.0,1,2,2,2,61,2066,1672537249
6051,1063,2010,8123.56,0,3,24,1,65,2010,1672537250
6052,1071,2031,7844.65,0,1,3,2,47,2031,1672537251
6053,1014,2027,509.53,0,2,25,4,56,2027,1672537252
6054,1023,2042,5123.72,0,1,30,4,30,2042,1672537253
6055,1083,2074,8636.14,1,2,44,0,25,2074,1672537254
6056,1078,2048,3568.84,1,2,19,5,62,2048,1672537255
6057,1011,2088,6858.74,0,1,36,3,59,2088,1672537256
6058,1036,2054,1888.04,0,3,47,3,70,2054,1672537257
6059,1018,2010,2799.37,0,3,12,2,56,2010,1672537258
6060,1069,2083,3821.34,1,3,44,1,52,2083,1672537259
6061,1026,2055,885.35,0,3,23,5,19,2055,1672537260
6062,1034,2037,4797.12,1,0,11,4,46,2037,1672537261
6063,1094,2019,7425.64,0,2,10,3,22,2019,1672537262
6064,1081,2004,9335.82,1,1,37,2,26,2004,1672537263
6065,1010,2042,5928.97,0,2,11,5,33,2042,1672537264
6066,1094,2078,3980.93,0,3,21,0,30,2078,1672537265
6067,1010,2047,9322.1,0,2,19,2,45,2047,1672537266
6068,1003,2043,9869.5,0,2,26,4,46,2043,1672537267
6069,1065,2053,2252.59,1,0,22,1,50,2053,1672537268
6070,1081,2084,8138.19,0,3,49,2,24,2084,1672537269
6071,1004,2048,1374.15,1,3,46,3,61,2048,1672537270
6072,1075,2061,6049.97,1,1,44,4,27,2061,1672537271
6073,1075,2038,2576.96,1,3,18,0,64,2038,1672537272
6074,1052,2080,3766.95,0,2,32,0,24,2080,1672537273
6075,1099,2004,7940.73,0,1,25,5,39,2004,1672537274
6076,1076,2021,2627.31,1,0,15,0,40,2021,1672537275
6077,1028,2048,9061.29,1,0,5,0,35,2048,1672537276
6078,1005,2006,536.06,1,1,28,2,69,2006,1672537277
6079,1071,2038,5879.54,0,1,39,3,66,2038,1672537278
6080,1034,2020,5862.51,0,3,6,3,28,2020,1672537279
6081,1070,2076,299.64,0,2,20,0,32,2076,1672537280
6082,1070,2004,378.94,0,0,24,3,46,2004,1672537281
6083,1061,2014,491.76,1,3,23,1,33,2014,1672537282
6084,1084,2078,5959.82,1,0,39,2,55,2078,1672537283
6085,1100,2028,3409.44,1,2,4,0,61,2028,1672537284
6086,1020,2041,2286.47,0,0,14,0,55,2041,1672537285
6087,1047,2066,179.45,0,3,25,5,46,2066,1672537286
6088,1051,2092,9060.15,0,0,22,2,46,2092,1672537287
6089,1029,2100,8328.28,0,1,15,0,60,2100,1672537288
6090,1099,2095,6840.74,0,3,23,0,62,2095,1672537289
6091,1076,2066,3410.4,1,3,48,4,19,2066,1672537290
6092,1094,2075,961.04,0,3,19,2,35,2075,1672537291
6093,1038,2092,858.99,1,3,11,5,61,2092,1672537292
6094,1018,2045,5948.57,1,0,14,2,24,2045,1672537293
6095,1060,2028,6639.08,1,0,29,0,34,2028,1672537294
6096,1065,2049,2912.19,0,3,11,5,62,2049,1672537295
6097,1066,2075,2882.02,0,3,17,4,39,2075,1672537296
6098,1012,2005,6509.01,0,0,28,0,52,2005,1672537297
6099,1051,2085,3904.73,1,2,28,2,52,2085,1672537298
6100,1047,2093,7363.86,0,3,29,3,44,2093,1672537299
6101,1065,2020,5150.85,1,3,25,4,23,2020,1672537300
6102,1002,2049,5171.86,1,0,48,4,31,2049,1672537301
6103,1085,2098,6196.34,1,1,9,0,43,2098,1672537302
6104,1031,2084,9392.24,0,3,11,0,35,2084,1672537303
6105,1079,2011,8395.33,0,2,27,0,30,2011,1672537304
6106,1088,2010,6154.57,1,1,45,0,27,2010,1672537305
6107,1022,2029,4583.63,0,1,31,2,33,2029,1672537306
6108,1097,2073,3713.41,1,2,25,3,41,2073,1672537307
6109,1066,2065,1715.26,0,0,5,5,54,2065,1672537308
6110,1018,2074,9109.28,0,1,32,3,66,2074,1672537309
6111,1058,2081,3715.64,0,1,20,5,20,2081,1672537310
6112,1021,2071,7753.55,0,1,42,2,43,2071,1672537311
6113,1023,2094,4907.88,0,1,29,1,33,2094,1672537312
6114,1073,2054,6354.74,0,3,38,1,26,2054,1672537313
6115,1073,2069,5714.44,0,0,1,4,50,2069,1672537314
6116,1085,2094,7544.79,0,0,18,2,47,2094,1672537315
6117,1019,2016,1272.92,0,0,23,5,46,2016,1672537316
6118,1095,2068,5187.94,0,1,49,2,38,2068,1672537317
6119,1094,2007,1120.51,0,2,22,0,66,2007,1672537318
6120,1062,2078,5927.43,0,0,11,3,39,2078,1672537319
6121,1046,2061,1799.71,1,1,49,3,34,2061,1672537320
6122,1006,2085,723.86,1,0,10,3,64,2085,1672537321
6123,1029,2068,7454.47,0,3,19,2,50,2068,1672537322
6124,1098,2067,4632.98,0,0,47,3,36,2067,1672537323
6125,1063,2057,5392.74,0,2,49,2,20,2057,1672537324
6126,1030,2041,6606.73,0,2,11,5,18,2041,1672537325
6127,1009,2035,6629.12,1,0,45,2,36,2035,1672537326
6128,1034,2025,6315.69,1,1,3,4,27,2025,1672537327
6129,1048,2074,749.05,1,0,24,2,22,2074,1672537328
6130,1030,2038,1385.21,1,3,39,4,69,2038,1672537329
6131,1006,2032,5292.87,0,1,28,0,18,2032,1672537330
6132,1086,2043,1883.44,0,0,17,5,68,2043,1672537331
6133,1027,2032,6088.27,0,1,10,3,61,2032,1672537332
